00ADGH,Ward,Bexley & Bromley,Bexley,CRAYFORD,2171,7128,30.5%,Boris Johnson - The Conservative Party Candidate,53,106,1145,50,605,70,93,2122,0,0,21,4,24,49,183,190,274,303,236,283,252,1721,395,4,2,401,Conservative Party,169,39,837,35,90,667,78,16,2,8,194,1,3,2139,0,0,21,3,7,31,Conservative,695,902,90,90,148,207,,,,,,,,,,2132,0,0,25,2,12,39,Josie Channer,James Cleverly*,Sam Webber,Jonathan Rooks,David Coburn,Donna Treanor,,,,,,,,,
00ADGJ,Ward,Bexley & Bromley,Bexley,CRAY MEADOWS,2253,7120,31.6%,Boris Johnson - The Conservative Party Candidate,74,75,1327,53,492,67,105,2193,0,0,19,6,32,57,221,163,251,316,176,330,270,1727,457,5,4,466,Conservative Party,125,37,1044,38,119,518,89,11,4,16,213,3,5,2222,0,0,17,3,10,30,Conservative,551,1129,120,114,171,138,,,,,,,,,,2223,0,0,23,0,7,30,Josie Channer,James Cleverly*,Sam Webber,Jonathan Rooks,David Coburn,Donna Treanor,,,,,,,,,
00ADGK,Ward,Bexley & Bromley,Bexley,DANSON PARK,2402,7014,34.2%,Boris Johnson - The Conservative Party Candidate,76,67,1534,49,477,72,80,2355,0,0,16,11,20,47,229,222,246,295,217,344,308,1861,489,2,3,494,Conservative Party,148,26,1154,35,125,507,95,10,7,14,225,2,4,2352,0,0,41,2,7,50,Conservative,548,1243,120,105,157,171,,,,,,,,,,2344,0,0,50,2,5,57,Josie Channer,James Cleverly*,Sam Webber,Jonathan Rooks,David Coburn,Donna Treanor,,,,,,,,,
00ADGL,Ward,Bexley & Bromley,Bexley,EAST WICKHAM,2294,7121,32.2%,Boris Johnson - The Conservative Party Candidate,66,97,1364,37,543,49,99,2255,0,0,8,5,26,39,184,256,259,279,199,361,287,1825,424,2,4,430,Conservative Party,203,26,974,48,86,566,82,30,3,12,217,1,0,2248,0,0,35,3,8,46,Conservative,593,1042,110,82,167,260,,,,,,,,,,2254,0,0,34,2,4,40,Josie Channer,James Cleverly*,Sam Webber,Jonathan Rooks,David Coburn,Donna Treanor,,,,,,,,,
00ADGM,Ward,Bexley & Bromley,Bexley,ERITH,1957,7257,27.0%,Boris Johnson - The Conservative Party Candidate,57,77,841,40,784,50,76,1925,0,0,11,7,14,32,169,162,197,234,268,257,210,1497,422,6,0,428,Labour Party,117,32,595,32,80,842,59,14,2,12,148,0,3,1936,0,0,13,0,8,21,Labour,888,636,69,75,121,142,,,,,,,,,,1931,0,0,22,0,4,26,Josie Channer,James Cleverly*,Sam Webber,Jonathan Rooks,David Coburn,Donna Treanor,,,,,,,,,
00ADGN,Ward,Bexley & Bromley,Bexley,FALCONWOOD AND WELLING,2556,7134,35.8%,Boris Johnson - The Conservative Party Candidate,58,97,1546,52,560,62,132,2507,0,0,18,4,27,49,216,298,295,290,185,372,337,1993,508,2,4,514,Conservative Party,207,43,1112,52,85,583,100,19,6,12,295,3,3,2520,0,0,22,0,14,36,Conservative,611,1225,125,94,199,260,,,,,,,,,,2514,0,0,37,0,5,42,Josie Channer,James Cleverly*,Sam Webber,Jonathan Rooks,David Coburn,Donna Treanor,,,,,,,,,
00ADGP,Ward,Bexley & Bromley,Bexley,LESNES ABBEY,2402,7308,32.9%,Boris Johnson - The Conservative Party Candidate,51,77,1184,42,828,66,95,2343,0,0,27,12,20,59,185,214,282,293,305,312,274,1865,464,12,2,478,Labour Party,140,40,854,43,80,887,74,16,5,13,211,1,1,2365,0,0,24,0,13,37,Conservative,905,950,94,77,160,172,,,,,,,,,,2358,0,0,33,1,10,44,Josie Channer,James Cleverly*,Sam Webber,Jonathan Rooks,David Coburn,Donna Treanor,,,,,,,,,
00ADGQ,Ward,Bexley & Bromley,Bexley,LONGLANDS,2712,7141,38.0%,Boris Johnson - The Conservative Party Candidate,109,41,1805,70,473,96,76,2670,0,0,13,4,25,42,294,195,273,437,196,435,342,2172,492,0,6,498,Conservative Party,76,42,1420,45,184,518,127,15,11,12,227,3,3,2683,0,0,21,1,7,29,Conservative,548,1545,136,179,154,105,,,,,,,,,,2667,0,0,32,3,10,45,Josie Channer,James Cleverly*,Sam Webber,Jonathan Rooks,David Coburn,Donna Treanor,,,,,,,,,
00ADGR,Ward,Bexley & Bromley,Bexley,NORTH END,1729,6760,25.6%,Ken Livingstone - The Labour Party Candidate,41,94,661,22,748,39,79,1684,0,0,17,11,17,45,116,146,211,210,220,199,170,1272,409,2,1,412,Labour Party,135,36,422,31,54,786,43,14,5,7,149,6,2,1690,0,0,23,4,11,38,Labour,835,433,57,51,138,174,,,,,,,,,,1688,0,0,29,0,10,39,Josie Channer,James Cleverly*,Sam Webber,Jonathan Rooks,David Coburn,Donna Treanor,,,,,,,,,
00ADGS,Ward,Bexley & Bromley,Bexley,NORTHUMBERLAND HEATH,2388,6908,34.6%,Boris Johnson - The Conservative Party Candidate,67,80,1362,61,586,58,111,2325,0,0,23,11,25,59,223,202,258,260,267,342,300,1852,467,5,1,473,Conservative Party,123,42,1023,58,96,654,74,17,6,10,242,1,4,2350,0,0,24,0,12,36,Conservative,710,1091,99,82,185,175,,,,,,,,,,2342,0,0,37,0,9,46,Josie Channer,James Cleverly*,Sam Webber,Jonathan Rooks,David Coburn,Donna Treanor,,,,,,,,,
00ADGT,Ward,Bexley & Bromley,Bexley,ST MARY'S,2949,7028,42.0%,Boris Johnson - The Conservative Party Candidate,83,55,2040,72,478,77,103,2908,0,0,9,4,27,40,285,173,273,427,208,475,402,2243,660,3,2,665,Conservative Party,86,35,1705,44,128,493,118,20,4,16,253,4,1,2907,0,0,29,2,9,40,Conservative,509,1831,135,136,177,123,,,,,,,,,,2911,0,0,34,0,4,38,Josie Channer,James Cleverly*,Sam Webber,Jonathan Rooks,David Coburn,Donna Treanor,,,,,,,,,
00ADGU,Ward,Bexley & Bromley,Bexley,ST MICHAEL'S,2433,7051,34.5%,Boris Johnson - The Conservative Party Candidate,47,88,1503,42,552,52,96,2380,0,0,19,9,25,53,182,266,260,310,234,363,307,1922,451,5,2,458,Conservative Party,176,38,1077,53,86,596,72,22,6,19,245,1,3,2394,0,0,23,1,15,39,Conservative,629,1170,102,90,188,219,,,,,,,,,,2398,0,0,22,1,12,35,Josie Channer,James Cleverly*,Sam Webber,Jonathan Rooks,David Coburn,Donna Treanor,,,,,,,,,
00ADGW,Ward,Bexley & Bromley,Bexley,SIDCUP,2981,7285,40.9%,Boris Johnson - The Conservative Party Candidate,101,39,2000,112,515,93,81,2941,0,0,10,0,30,40,322,183,305,488,228,500,341,2367,565,5,4,574,Conservative Party,82,55,1598,54,198,545,137,11,11,13,233,0,3,2940,0,0,30,2,7,39,Conservative,593,1725,162,185,167,99,,,,,,,,,,2931,0,0,39,1,9,49,Josie Channer,James Cleverly*,Sam Webber,Jonathan Rooks,David Coburn,Donna Treanor,,,,,,,,,
00ADGX,Ward,Bexley & Bromley,Bexley,THAMESMEAD EAST,2021,7307,27.7%,Ken Livingstone - The Labour Party Candidate,27,68,514,26,1253,33,63,1984,0,0,17,9,10,36,166,112,208,193,449,221,162,1511,451,21,1,473,Labour Party,122,66,299,21,39,1253,46,16,6,5,114,1,2,1990,0,0,24,1,5,30,Labour,1288,343,59,58,99,138,,,,,,,,,,1985,0,0,32,1,3,36,Josie Channer,James Cleverly*,Sam Webber,Jonathan Rooks,David Coburn,Donna Treanor,,,,,,,,,
00AF (Postal),Postal,Bexley & Bromley,Bromley,Postal votes - Bromley,23211,32282,71.9%,Boris Johnson - The Conservative Party Candidate,686,307,15767,629,3855,1047,742,23033,0,0,54,21,103,178,2056,981,2708,3401,2008,4931,3271,19356,3564,61,52,3677,Conservative Party,504,434,13096,392,1232,3956,1569,90,47,66,1568,27,29,23010,0,1,74,11,32,118,Conservative,4090,13816,1809,1194,1450,607,,,,,,,,,,22966,0,2,72,12,33,119,Josie Channer,James Cleverly*,Sam Webber,Jonathan Rooks,David Coburn,Donna Treanor,,,,,,,,,
00AFGD,Ward,Bexley & Bromley,Bromley,Bickley,3979,11983,33.2%,Boris Johnson - The Conservative Party Candidate,148,36,2851,107,562,142,76,3922,0,0,5,39,13,57,459,166,402,567,300,664,425,2983,926,9,4,939,Conservative Party,67,73,2356,37,264,606,220,15,13,19,251,6,3,3930,0,0,36,2,11,49,Conservative,627,2525,300,215,167,87,,,,,,,,,,3921,0,0,43,1,14,58,Josie Channer,James Cleverly*,Sam Webber,Jonathan Rooks,David Coburn,Donna Treanor,,,,,,,,,
00AFGE,Ward,Bexley & Bromley,Bromley,Biggin Hill,2602,7944,32.8%,Boris Johnson - The Conservative Party Candidate,62,52,1910,39,336,57,103,2559,0,0,5,29,9,43,171,206,252,316,125,399,377,1846,701,8,4,713,Conservative Party,128,63,1440,42,110,302,139,12,0,11,322,1,5,2575,0,0,19,1,7,27,Conservative,314,1586,194,100,217,153,,,,,,,,,,2564,0,0,33,1,4,38,Josie Channer,James Cleverly*,Sam Webber,Jonathan Rooks,David Coburn,Donna Treanor,,,,,,,,,
00AFGF,Ward,Bexley & Bromley,Bromley,Bromley Common and Keston,3679,11789,31.2%,Boris Johnson - The Conservative Party Candidate,131,49,2403,90,725,98,110,3606,0,0,5,64,4,73,383,211,432,543,267,561,463,2860,728,16,2,746,Conservative Party,99,85,1925,51,207,729,185,10,16,18,297,6,7,3635,0,0,25,1,17,43,Conservative,760,2084,212,191,240,126,,,,,,,,,,3613,0,0,47,2,17,66,Josie Channer,James Cleverly*,Sam Webber,Jonathan Rooks,David Coburn,Donna Treanor,,,,,,,,,
00AFGG,Ward,Bexley & Bromley,Bromley,Bromley Town,4231,12940,32.7%,Boris Johnson - The Conservative Party Candidate,200,29,2434,200,945,226,130,4164,0,0,14,51,2,67,500,143,476,735,414,838,395,3501,646,14,3,663,Conservative Party,66,103,1822,35,385,965,453,14,14,24,287,3,11,4182,0,0,37,1,9,47,Conservative,900,1855,835,306,216,69,,,,,,,,,,4181,0,0,36,4,9,49,Josie Channer,James Cleverly*,Sam Webber,Jonathan Rooks,David Coburn,Donna Treanor,,,,,,,,,
00AFGH,Ward,Bexley & Bromley,Bromley,Chelsfield and Pratts Bottom,4418,11359,38.9%,Boris Johnson - The Conservative Party Candidate,154,51,3076,134,668,149,135,4367,0,0,5,24,22,51,461,260,478,636,308,757,552,3452,895,15,5,915,Conservative Party,108,95,2462,70,300,621,296,17,14,16,366,5,3,4373,0,0,35,0,9,44,Conservative,632,2680,371,280,260,142,,,,,,,,,,4365,0,0,42,0,10,52,Josie Channer,James Cleverly*,Sam Webber,Jonathan Rooks,David Coburn,Donna Treanor,,,,,,,,,
00AFGJ,Ward,Bexley & Bromley,Bromley,Chislehurst,3800,11748,32.3%,Boris Johnson - The Conservative Party Candidate,124,38,2749,138,515,96,86,3746,0,0,7,37,8,52,432,205,396,500,283,645,447,2908,824,13,1,838,Conservative Party,70,52,2298,44,258,528,201,12,4,14,253,0,9,3743,0,0,48,4,5,57,Conservative,540,2427,254,248,176,90,,,,,,,,,,3735,0,0,51,5,8,64,Josie Channer,James Cleverly*,Sam Webber,Jonathan Rooks,David Coburn,Donna Treanor,,,,,,,,,
00AFGK,Ward,Bexley & Bromley,Bromley,Clock House,4125,11886,34.7%,Boris Johnson - The Conservative Party Candidate,258,43,1945,191,1329,188,103,4057,0,0,17,33,18,68,555,152,443,874,439,720,342,3525,513,12,7,532,Conservative Party,89,76,1370,45,468,1344,327,20,16,38,287,1,4,4085,0,0,27,4,8,39,Conservative,1447,1495,402,392,223,110,,,,,,,,,,4069,0,0,43,1,11,55,Josie Channer,James Cleverly*,Sam Webber,Jonathan Rooks,David Coburn,Donna Treanor,,,,,,,,,
00AFGL,Ward,Bexley & Bromley,Bromley,Copers Cope,4052,12557,32.3%,Boris Johnson - The Conservative Party Candidate,218,41,2599,174,732,142,93,3999,0,0,3,49,0,52,565,159,417,596,377,700,434,3248,737,14,0,751,Conservative Party,73,85,2105,24,314,800,298,13,12,18,239,2,10,3993,0,0,46,3,9,58,Conservative,853,2254,332,282,165,94,,,,,,,,,,3980,0,0,54,3,15,72,Josie Channer,James Cleverly*,Sam Webber,Jonathan Rooks,David Coburn,Donna Treanor,,,,,,,,,
00AFGM,Ward,Bexley & Bromley,Bromley,Cray Valley East,2586,11258,23.0%,Boris Johnson - The Conservative Party Candidate,82,80,1439,52,680,91,120,2544,0,0,10,20,12,42,206,199,310,358,241,424,334,2072,458,9,5,472,Conservative Party,114,45,1050,58,127,648,181,17,6,20,273,3,4,2546,0,0,30,1,9,40,Conservative,679,1120,234,139,210,140,,,,,,,,,,2522,0,1,54,1,7,63,Josie Channer,James Cleverly*,Sam Webber,Jonathan Rooks,David Coburn,Donna Treanor,,,,,,,,,
00AFGN,Ward,Bexley & Bromley,Bromley,Cray Valley West,2803,12128,23.1%,Boris Johnson - The Conservative Party Candidate,71,96,1562,58,747,90,126,2750,0,0,7,31,13,51,230,232,318,336,199,413,357,2085,648,12,5,665,Conservative Party,163,61,1090,50,144,732,151,26,8,13,320,5,4,2767,0,0,31,0,5,36,Conservative,803,1165,209,138,232,207,,,,,,,,,,2754,0,0,47,0,2,49,Josie Channer,James Cleverly*,Sam Webber,Jonathan Rooks,David Coburn,Donna Treanor,,,,,,,,,
00AFGP,Ward,Bexley & Bromley,Bromley,Crystal Palace,2537,8805,28.8%,Ken Livingstone - The Labour Party Candidate,143,39,786,172,1113,173,65,2491,0,0,16,14,16,46,257,70,226,499,419,491,124,2086,386,8,11,405,Labour Party,64,41,458,26,348,1111,278,6,10,32,122,2,1,2499,0,0,29,1,7,37,Labour,1168,500,352,309,88,76,,,,,,,,,,2493,0,0,35,1,7,43,Josie Channer,James Cleverly*,Sam Webber,Jonathan Rooks,David Coburn,Donna Treanor,,,,,,,,,
00AFGQ,Ward,Bexley & Bromley,Bromley,Darwin,1382,4109,33.6%,Boris Johnson - The Conservative Party Candidate,24,28,1002,33,169,34,72,1362,0,0,2,11,7,20,110,93,138,189,87,197,228,1042,312,5,3,320,Conservative Party,38,35,801,13,77,141,62,4,2,2,191,0,2,1368,0,0,9,0,5,14,Conservative,146,863,80,77,134,60,,,,,,,,,,1360,0,0,18,1,3,22,Josie Channer,James Cleverly*,Sam Webber,Jonathan Rooks,David Coburn,Donna Treanor,,,,,,,,,
00AFGR,Ward,Bexley & Bromley,Bromley,Farnborough and Crofton,4307,11666,36.9%,Boris Johnson - The Conservative Party Candidate,148,41,3158,85,583,137,105,4257,0,0,8,7,35,50,448,218,440,573,316,753,523,3271,971,5,10,986,Conservative Party,72,65,2661,50,198,558,263,8,6,20,346,4,2,4253,0,0,38,3,10,51,Conservative,580,2788,340,185,243,96,,,,,,,,,,4232,0,0,61,1,11,73,Josie Channer,James Cleverly*,Sam Webber,Jonathan Rooks,David Coburn,Donna Treanor,,,,,,,,,
00AFGS,Ward,Bexley & Bromley,Bromley,Hayes and Coney Hall,4693,12508,37.5%,Boris Johnson - The Conservative Party Candidate,185,53,3266,143,670,135,173,4625,0,0,1,54,13,68,477,274,545,706,357,725,593,3677,934,13,1,948,Conservative Party,115,103,2630,78,304,715,252,17,14,21,402,3,6,4660,0,0,29,1,3,33,Conservative,736,2878,272,310,298,146,,,,,,,,,,4640,0,0,37,0,12,49,Josie Channer,James Cleverly*,Sam Webber,Jonathan Rooks,David Coburn,Donna Treanor,,,,,,,,,
00AFGT,Ward,Bexley & Bromley,Bromley,Kelsey and Eden Park,4255,12268,34.7%,Boris Johnson - The Conservative Party Candidate,194,49,2679,152,833,153,123,4183,0,0,3,68,0,71,494,169,482,663,369,744,475,3396,772,14,1,787,Conservative Party,86,91,2144,60,289,905,277,21,20,29,293,2,7,4224,0,0,23,0,8,31,Conservative,951,2288,340,276,221,125,,,,,,,,,,4201,0,0,44,0,9,53,Josie Channer,James Cleverly*,Sam Webber,Jonathan Rooks,David Coburn,Donna Treanor,,,,,,,,,
00AFGU,Ward,Bexley & Bromley,Bromley,Mottingham and Chislehurst North,1993,7457,26.7%,Boris Johnson - The Conservative Party Candidate,46,72,1064,74,542,64,88,1950,0,0,6,32,5,43,182,163,218,295,191,241,244,1534,402,11,3,416,Conservative Party,117,37,779,35,120,547,96,30,5,14,179,3,3,1965,0,0,16,1,8,25,Conservative,590,847,118,115,142,144,,,,,,,,,,1956,0,0,30,2,2,34,Josie Channer,James Cleverly*,Sam Webber,Jonathan Rooks,David Coburn,Donna Treanor,,,,,,,,,
00AFGW,Ward,Bexley & Bromley,Bromley,Orpington,4235,11838,35.8%,Boris Johnson - The Conservative Party Candidate,147,63,2792,118,736,140,161,4157,0,0,16,11,51,78,397,224,497,566,376,735,484,3279,868,5,5,878,Conservative Party,106,73,2267,67,246,694,284,15,10,9,389,2,10,4172,0,1,50,0,12,63,Conservative,722,2428,353,227,290,139,,,,,,,,,,4159,0,0,58,2,16,76,Josie Channer,James Cleverly*,Sam Webber,Jonathan Rooks,David Coburn,Donna Treanor,,,,,,,,,
00AFGX,Ward,Bexley & Bromley,Bromley,Penge and Cator,4078,12421,32.8%,Ken Livingstone - The Labour Party Candidate,205,50,1558,226,1691,190,89,4009,0,0,14,17,37,68,457,136,415,863,572,670,275,3388,606,6,9,621,Labour Party,86,92,1018,37,462,1760,272,10,12,39,211,1,9,4009,0,0,41,5,23,69,Labour,1915,1105,314,391,185,97,,,,,,,,,,4007,0,0,45,6,18,69,Josie Channer,James Cleverly*,Sam Webber,Jonathan Rooks,David Coburn,Donna Treanor,,,,,,,,,
00AFGY,Ward,Bexley & Bromley,Bromley,Petts Wood and Knoll,4608,10966,42.0%,Boris Johnson - The Conservative Party Candidate,142,47,3361,143,590,151,110,4544,0,0,8,14,39,61,489,257,443,691,310,793,483,3466,1064,5,9,1078,Conservative Party,82,89,2849,50,289,544,303,17,7,15,289,7,5,4546,0,0,46,4,11,61,Conservative,585,3032,347,253,201,119,,,,,,,,,,4537,0,0,59,3,9,71,Josie Channer,James Cleverly*,Sam Webber,Jonathan Rooks,David Coburn,Donna Treanor,,,,,,,,,
00AFGZ,Ward,Bexley & Bromley,Bromley,Plaistow and Sundridge,3654,11663,31.3%,Boris Johnson - The Conservative Party Candidate,175,60,2121,168,829,135,113,3601,0,0,10,43,0,53,377,206,435,604,395,592,400,3009,564,21,7,592,Conservative Party,101,106,1611,36,310,828,268,24,9,26,279,9,3,3610,0,0,30,3,9,42,Conservative,883,1769,313,297,208,130,,,,,,,,,,3600,0,0,43,0,11,54,Josie Channer,James Cleverly*,Sam Webber,Jonathan Rooks,David Coburn,Donna Treanor,,,,,,,,,
00AFHA,Ward,Bexley & Bromley,Bromley,Shortlands,3103,7867,39.4%,Boris Johnson - The Conservative Party Candidate,141,28,2217,87,402,106,71,3052,0,0,5,46,0,51,389,137,338,429,237,506,353,2389,654,9,0,663,Conservative Party,44,62,1848,35,188,456,198,10,6,4,204,12,4,3071,0,0,21,2,9,32,Conservative,469,1966,256,179,130,52,,,,,,,,,,3052,0,0,43,2,5,50,Josie Channer,James Cleverly*,Sam Webber,Jonathan Rooks,David Coburn,Donna Treanor,,,,,,,,,
00AFHB,Ward,Bexley & Bromley,Bromley,West Wickham,4479,11843,37.8%,Boris Johnson - The Conservative Party Candidate,160,48,3165,146,674,132,93,4418,0,0,9,51,1,61,478,209,443,737,337,806,506,3516,890,12,0,902,Conservative Party,84,77,2602,49,309,707,265,10,10,19,302,1,4,4439,0,0,31,1,8,40,Conservative,722,2804,295,288,210,108,,,,,,,,,,4427,0,0,46,1,4,51,Josie Channer,James Cleverly*,Sam Webber,Jonathan Rooks,David Coburn,Donna Treanor,,,,,,,,,
00AE (Postal),Postal,Brent & Harrow,Brent,Postal votes - Brent,12725,19628,64.8%,Ken Livingstone - The Labour Party Candidate,456,96,4768,501,5739,869,214,12643,0,1,24,21,36,82,1076,279,2137,1870,2481,2654,845,11342,1267,2,32,1301,Labour Party,159,232,3460,121,858,5749,1245,25,51,114,381,56,97,12548,1,1,49,6,20,77,Labour,5692,3168,1951,1022,672,,,,,,,,,,,12505,0,2,59,7,10,78,Navin Shah*,Sachin Rajput,Charlotte Henry,Shahrar Ali,Mick McGough,,,,,,,,,,
00AEGJ,Ward,Brent & Harrow,Brent,Alperton,3513,9506,37.0%,Ken Livingstone - The Labour Party Candidate,137,79,767,91,1935,261,41,3311,0,0,53,66,83,202,190,91,479,251,951,484,121,2567,715,1,28,744,Labour Party,84,46,488,38,123,2098,322,15,9,11,74,37,11,3356,0,0,90,2,60,152,Labour,2092,448,494,184,145,,,,,,,,,,,3363,0,0,102,4,40,146,Navin Shah*,Sachin Rajput,Charlotte Henry,Shahrar Ali,Mick McGough,,,,,,,,,,
00AEGK,Ward,Brent & Harrow,Brent,Barnhill,3637,10113,36.0%,Ken Livingstone - The Labour Party Candidate,119,27,1183,106,1985,82,37,3539,0,0,23,28,47,98,314,66,502,484,702,428,162,2658,875,0,6,881,Labour Party,43,68,922,15,196,2071,110,10,8,23,69,8,25,3568,0,0,37,1,29,67,Labour,2030,900,201,294,119,,,,,,,,,,,3544,0,1,64,3,24,92,Navin Shah*,Sachin Rajput,Charlotte Henry,Shahrar Ali,Mick McGough,,,,,,,,,,
00AEGL,Ward,Brent & Harrow,Brent,Brondesbury Park,2709,8180,33.1%,Ken Livingstone - The Labour Party Candidate,127,10,1121,136,1134,111,20,2659,0,0,10,19,21,50,304,39,293,509,390,503,114,2152,502,1,4,507,Labour Party,31,48,771,19,288,1080,246,3,16,33,76,4,21,2636,0,0,54,0,13,67,Labour,1016,677,468,332,110,,,,,,,,,,,2603,0,0,89,1,7,97,Navin Shah*,Sachin Rajput,Charlotte Henry,Shahrar Ali,Mick McGough,,,,,,,,,,
00AEGM,Ward,Brent & Harrow,Brent,Dollis Hill,2524,7918,31.9%,Ken Livingstone - The Labour Party Candidate,56,23,680,39,1457,160,21,2436,0,0,20,31,37,88,166,53,262,267,505,438,85,1776,652,3,5,660,Labour Party,38,49,384,20,109,1343,337,10,16,11,81,6,19,2423,0,0,79,2,18,99,Labour,1329,298,496,176,116,,,,,,,,,,,2415,0,0,95,2,9,106,Navin Shah*,Sachin Rajput,Charlotte Henry,Shahrar Ali,Mick McGough,,,,,,,,,,
00AEGN,Ward,Brent & Harrow,Brent,Dudden Hill,3214,9085,35.4%,Ken Livingstone - The Labour Party Candidate,117,29,806,142,1830,164,34,3122,0,0,23,34,35,92,260,64,363,437,642,580,108,2454,662,0,6,668,Labour Party,48,70,460,18,300,1686,390,10,13,34,69,6,21,3125,0,0,55,6,24,85,Labour,1682,372,570,363,127,,,,,,,,,,,3114,0,0,77,1,17,95,Navin Shah*,Sachin Rajput,Charlotte Henry,Shahrar Ali,Mick McGough,,,,,,,,,,
00AEGP,Ward,Brent & Harrow,Brent,Fryent,2826,8777,32.2%,Ken Livingstone - The Labour Party Candidate,91,36,1017,78,1412,93,36,2763,0,0,11,16,36,63,224,74,382,367,535,354,191,2127,630,0,6,636,Labour Party,61,57,690,24,129,1507,116,14,9,14,109,13,20,2763,0,0,41,2,19,62,Labour,1519,656,213,192,179,,,,,,,,,,,2759,0,0,56,1,8,65,Navin Shah*,Sachin Rajput,Charlotte Henry,Shahrar Ali,Mick McGough,,,,,,,,,,
00AEGQ,Ward,Brent & Harrow,Brent,Harlesden,2836,9314,30.4%,Ken Livingstone - The Labour Party Candidate,62,29,505,89,1954,87,31,2757,0,0,10,14,55,79,187,48,294,402,680,349,116,2076,675,1,5,681,Labour Party,44,58,265,21,160,1969,127,3,17,30,57,5,3,2759,0,0,39,1,23,63,Labour,1913,242,252,223,118,,,,,,,,,,,2748,0,0,56,1,14,71,Navin Shah*,Sachin Rajput,Charlotte Henry,Shahrar Ali,Mick McGough,,,,,,,,,,
00AEGR,Ward,Brent & Harrow,Brent,Kensal Green,2743,8616,31.8%,Ken Livingstone - The Labour Party Candidate,108,11,816,166,1419,132,24,2676,0,0,5,22,40,67,268,49,244,547,534,436,76,2154,520,0,2,522,Labour Party,24,60,433,19,357,1444,205,2,19,41,65,2,7,2678,0,0,39,4,21,64,Labour,1431,370,375,372,107,,,,,,,,,,,2655,0,0,68,2,12,82,Navin Shah*,Sachin Rajput,Charlotte Henry,Shahrar Ali,Mick McGough,,,,,,,,,,
00AEGS,Ward,Brent & Harrow,Brent,Kenton,2937,8421,34.9%,Boris Johnson - The Conservative Party Candidate,92,12,1636,76,946,85,27,2874,0,0,13,14,36,63,341,41,437,349,488,433,163,2252,618,1,3,622,Conservative Party,21,45,1288,15,143,1082,120,6,6,12,98,27,7,2870,0,0,50,1,14,65,Labour,1218,1200,182,141,118,,,,,,,,,,,2859,0,0,64,6,7,77,Navin Shah*,Sachin Rajput,Charlotte Henry,Shahrar Ali,Mick McGough,,,,,,,,,,
00AEGT,Ward,Brent & Harrow,Brent,Kilburn,3481,10602,32.8%,Ken Livingstone - The Labour Party Candidate,133,40,803,187,2052,132,42,3389,0,0,12,21,59,92,331,47,314,687,711,507,143,2740,642,0,7,649,Labour Party,52,52,466,20,394,1965,243,11,16,47,97,1,10,3374,0,0,79,4,23,106,Labour,1935,430,402,425,169,,,,,,,,,,,3361,0,0,105,2,12,119,Navin Shah*,Sachin Rajput,Charlotte Henry,Shahrar Ali,Mick McGough,,,,,,,,,,
00AEGU,Ward,Brent & Harrow,Brent,Mapesbury,3107,9241,33.6%,Ken Livingstone - The Labour Party Candidate,146,11,938,192,1561,172,22,3042,0,0,7,13,45,65,307,40,331,565,586,551,125,2505,532,1,4,537,Labour Party,29,35,596,17,388,1400,413,14,20,29,80,2,17,3040,0,0,46,3,12,61,Labour,1346,534,629,398,115,,,,,,,,,,,3022,0,0,69,3,9,81,Navin Shah*,Sachin Rajput,Charlotte Henry,Shahrar Ali,Mick McGough,,,,,,,,,,
00AEGW,Ward,Brent & Harrow,Brent,Northwick Park,2663,8964,29.7%,Boris Johnson - The Conservative Party Candidate,80,16,1213,72,1112,81,43,2617,0,1,6,16,23,46,308,58,384,311,467,396,133,2057,553,0,7,560,Labour Party,24,76,957,13,144,1162,101,6,10,13,71,16,26,2619,0,0,27,3,12,42,Labour,1178,888,215,201,125,,,,,,,,,,,2607,0,0,36,6,11,53,Navin Shah*,Sachin Rajput,Charlotte Henry,Shahrar Ali,Mick McGough,,,,,,,,,,
